candidate_arm_id,economic_candidate_id,invocation_count,observation_mode,result_code,result_state,stage_id,stage_invoked,stage_order
1c2d792ed3fd99d7a2ad6ab57d32834767941d00eb0db3e7bb4cfb38368fbdee,7b104b2db2647be82457bc6b08e2dffb7177bb29d112a982ba7445123b4577e1,1,SIGNED_RECORDED_COMPLETE_STACK,UPSTREAM_DECISION_REJECTED,NOT_APPLICABLE,institutional_trade_plan_optimizer,true,5
1c662cbb88606b72b00412cc29fd0540229c24429440d057f3edfd652d918539,fba6d479b359cdce7825413803bda0ac6e8f76eb9a38403fe35b37d177519cbd,1,SIGNED_RECORDED_COMPLETE_STACK,BASE_DECISION_REJECTED,NOT_APPLICABLE,institutional_stress,true,4
1c662cbb88606b72b00412cc29fd0540229c24429440d057f3edfd652d918539,fba6d479b359cdce7825413803bda0ac6e8f76eb9a38403fe35b37d177519cbd,1,SIGNED_RECORDED_COMPLETE_STACK,CANDIDATE_CONSTRUCTED,PASS,institutional_candidate_construction,true,2
1c662cbb88606b72b00412cc29fd0540229c24429440d057f3edfd652d918539,fba6d479b359cdce7825413803bda0ac6e8f76eb9a38403fe35b37d177519cbd,1,SIGNED_RECORDED_COMPLETE_STACK,PAYLOAD_HASH_BOUND,PASS,recorded_payload,true,8
1c662cbb88606b72b00412cc29fd0540229c24429440d057f3edfd652d918539,fba6d479b359cdce7825413803bda0ac6e8f76eb9a38403fe35b37d177519cbd,1,SIGNED_RECORDED_COMPLETE_STACK,RECOMMENDATION_GENERATED,PASS,recommendation,true,1
1c662cbb88606b72b00412cc29fd0540229c24429440d057f3edfd652d918539,fba6d479b359cdce7825413803bda0ac6e8f76eb9a38403fe35b37d177519cbd,1,SIGNED_RECORDED_COMPLETE_STACK,REJECT,FAIL,institutional_base_decision,true,3
1c662cbb88606b72b00412cc29fd0540229c24429440d057f3edfd652d918539,fba6d479b359cdce7825413803bda0ac6e8f76eb9a38403fe35b37d177519cbd,1,SIGNED_RECORDED_COMPLETE_STACK,REJECT,FAIL,terminal_institutional_decision,true,6
1c662cbb88606b72b00412cc29fd0540229c24429440d057f3edfd652d918539,fba6d479b359cdce7825413803bda0ac6e8f76eb9a38403fe35b37d177519cbd,1,SIGNED_RECORDED_COMPLETE_STACK,SKIP,FAIL,portfolio_allocation,true,7
1c662cbb88606b72b00412cc29fd0540229c24429440d057f3edfd652d918539,fba6d479b359cdce7825413803bda0ac6e8f76eb9a38403fe35b37d177519cbd,1,SIGNED_RECORDED_COMPLETE_STACK,UPSTREAM_DECISION_REJECTED,NOT_APPLICABLE,institutional_trade_plan_optimizer,true,5
1c6659fcb7c4467d5fb0f253740d840f2c7e05cbde20698a0bb3f2668a1a58cc,cfc35f83c647f62885be15c03ce8c2a0e3226b598eaea90d69799f010905baa8,1,SIGNED_RECORDED_COMPLETE_STACK,BASE_DECISION_REJECTED,NOT_APPLICABLE,institutional_stress,true,4
1c6659fcb7c4467d5fb0f253740d840f2c7e05cbde20698a0bb3f2668a1a58cc,cfc35f83c647f62885be15c03ce8c2a0e3226b598eaea90d69799f010905baa8,1,SIGNED_RECORDED_COMPLETE_STACK,CANDIDATE_CONSTRUCTED,PASS,institutional_candidate_construction,true,2
1c6659fcb7c4467d5fb0f253740d840f2c7e05cbde20698a0bb3f2668a1a58cc,cfc35f83c647f62885be15c03ce8c2a0e3226b598eaea90d69799f010905baa8,1,SIGNED_RECORDED_COMPLETE_STACK,PAYLOAD_HASH_BOUND,PASS,recorded_payload,true,8
1c6659fcb7c4467d5fb0f253740d840f2c7e05cbde20698a0bb3f2668a1a58cc,cfc35f83c647f62885be15c03ce8c2a0e3226b598eaea90d69799f010905baa8,1,SIGNED_RECORDED_COMPLETE_STACK,RECOMMENDATION_GENERATED,PASS,recommendation,true,1
1c6659fcb7c4467d5fb0f253740d840f2c7e05cbde20698a0bb3f2668a1a58cc,cfc35f83c647f62885be15c03ce8c2a0e3226b598eaea90d69799f010905baa8,1,SIGNED_RECORDED_COMPLETE_STACK,REJECT,FAIL,institutional_base_decision,true,3
1c6659fcb7c4467d5fb0f253740d840f2c7e05cbde20698a0bb3f2668a1a58cc,cfc35f83c647f62885be15c03ce8c2a0e3226b598eaea90d69799f010905baa8,1,SIGNED_RECORDED_COMPLETE_STACK,REJECT,FAIL,terminal_institutional_decision,true,6
1c6659fcb7c4467d5fb0f253740d840f2c7e05cbde20698a0bb3f2668a1a58cc,cfc35f83c647f62885be15c03ce8c2a0e3226b598eaea90d69799f010905baa8,1,SIGNED_RECORDED_COMPLETE_STACK,SKIP,FAIL,portfolio_allocation,true,7
1c6659fcb7c4467d5fb0f253740d840f2c7e05cbde20698a0bb3f2668a1a58cc,cfc35f83c647f62885be15c03ce8c2a0e3226b598eaea90d69799f010905baa8,1,SIGNED_RECORDED_COMPLETE_STACK,UPSTREAM_DECISION_REJECTED,NOT_APPLICABLE,institutional_trade_plan_optimizer,true,5
1c89cff4efdaa8144118e953ae03c648772cb1be48488bfbe585c4efcaa95c88,6ccd56fb8bce17109965f6ef2c49fd3e9050446718d3566a13ccd79cc3466dbf,1,SIGNED_RECORDED_COMPLETE_STACK,BASE_DECISION_REJECTED,NOT_APPLICABLE,institutional_stress,true,4
1c89cff4efdaa8144118e953ae03c648772cb1be48488bfbe585c4efcaa95c88,6ccd56fb8bce17109965f6ef2c49fd3e9050446718d3566a13ccd79cc3466dbf,1,SIGNED_RECORDED_COMPLETE_STACK,CANDIDATE_CONSTRUCTED,PASS,institutional_candidate_construction,true,2
1c89cff4efdaa8144118e953ae03c648772cb1be48488bfbe585c4efcaa95c88,6ccd56fb8bce17109965f6ef2c49fd3e9050446718d3566a13ccd79cc3466dbf,1,SIGNED_RECORDED_COMPLETE_STACK,PAYLOAD_HASH_BOUND,PASS,recorded_payload,true,8
1c89cff4efdaa8144118e953ae03c648772cb1be48488bfbe585c4efcaa95c88,6ccd56fb8bce17109965f6ef2c49fd3e9050446718d3566a13ccd79cc3466dbf,1,SIGNED_RECORDED_COMPLETE_STACK,RECOMMENDATION_GENERATED,PASS,recommendation,true,1
1c89cff4efdaa8144118e953ae03c648772cb1be48488bfbe585c4efcaa95c88,6ccd56fb8bce17109965f6ef2c49fd3e9050446718d3566a13ccd79cc3466dbf,1,SIGNED_RECORDED_COMPLETE_STACK,REJECT,FAIL,institutional_base_decision,true,3
1c89cff4efdaa8144118e953ae03c648772cb1be48488bfbe585c4efcaa95c88,6ccd56fb8bce17109965f6ef2c49fd3e9050446718d3566a13ccd79cc3466dbf,1,SIGNED_RECORDED_COMPLETE_STACK,REJECT,FAIL,terminal_institutional_decision,true,6
1c89cff4efdaa8144118e953ae03c648772cb1be48488bfbe585c4efcaa95c88,6ccd56fb8bce17109965f6ef2c49fd3e9050446718d3566a13ccd79cc3466dbf,1,SIGNED_RECORDED_COMPLETE_STACK,SKIP,FAIL,portfolio_allocation,true,7
1c89cff4efdaa8144118e953ae03c648772cb1be48488bfbe585c4efcaa95c88,6ccd56fb8bce17109965f6ef2c49fd3e9050446718d3566a13ccd79cc3466dbf,1,SIGNED_RECORDED_COMPLETE_STACK,UPSTREAM_DECISION_REJECTED,NOT_APPLICABLE,institutional_trade_plan_optimizer,true,5
1c96b6a610cb84cf5849f94705abe941d3a8bfdf4e5bd0a55fd8e8089d369e60,ddbe54e0881dfa797776445e30870eb68cf3a98f5fae4742740bbe8dea3dc5d3,1,SIGNED_RECORDED_COMPLETE_STACK,BASE_DECISION_REJECTED,NOT_APPLICABLE,institutional_stress,true,4
1c96b6a610cb84cf5849f94705abe941d3a8bfdf4e5bd0a55fd8e8089d369e60,ddbe54e0881dfa797776445e30870eb68cf3a98f5fae4742740bbe8dea3dc5d3,1,SIGNED_RECORDED_COMPLETE_STACK,CANDIDATE_CONSTRUCTED,PASS,institutional_candidate_construction,true,2
1c96b6a610cb84cf5849f94705abe941d3a8bfdf4e5bd0a55fd8e8089d369e60,ddbe54e0881dfa797776445e30870eb68cf3a98f5fae4742740bbe8dea3dc5d3,1,SIGNED_RECORDED_COMPLETE_STACK,PAYLOAD_HASH_BOUND,PASS,recorded_payload,true,8
1c96b6a610cb84cf5849f94705abe941d3a8bfdf4e5bd0a55fd8e8089d369e60,ddbe54e0881dfa797776445e30870eb68cf3a98f5fae4742740bbe8dea3dc5d3,1,SIGNED_RECORDED_COMPLETE_STACK,RECOMMENDATION_GENERATED,PASS,recommendation,true,1
1c96b6a610cb84cf5849f94705abe941d3a8bfdf4e5bd0a55fd8e8089d369e60,ddbe54e0881dfa797776445e30870eb68cf3a98f5fae4742740bbe8dea3dc5d3,1,SIGNED_RECORDED_COMPLETE_STACK,REJECT,FAIL,institutional_base_decision,true,3
1c96b6a610cb84cf5849f94705abe941d3a8bfdf4e5bd0a55fd8e8089d369e60,ddbe54e0881dfa797776445e30870eb68cf3a98f5fae4742740bbe8dea3dc5d3,1,SIGNED_RECORDED_COMPLETE_STACK,REJECT,FAIL,terminal_institutional_decision,true,6
1c96b6a610cb84cf5849f94705abe941d3a8bfdf4e5bd0a55fd8e8089d369e60,ddbe54e0881dfa797776445e30870eb68cf3a98f5fae4742740bbe8dea3dc5d3,1,SIGNED_RECORDED_COMPLETE_STACK,SKIP,FAIL,portfolio_allocation,true,7
1c96b6a610cb84cf5849f94705abe941d3a8bfdf4e5bd0a55fd8e8089d369e60,ddbe54e0881dfa797776445e30870eb68cf3a98f5fae4742740bbe8dea3dc5d3,1,SIGNED_RECORDED_COMPLETE_STACK,UPSTREAM_DECISION_REJECTED,NOT_APPLICABLE,institutional_trade_plan_optimizer,true,5
1cc8eb740847532d5ead6f870b326d187cd66d25193bc688351b8a30fa03f519,126c71bcf5e78f9d1bbf7d4ccb9677a4cb6e6ff2da31c17b312635731df1cda2,1,SIGNED_RECORDED_COMPLETE_STACK,BASE_DECISION_REJECTED,NOT_APPLICABLE,institutional_stress,true,4
1cc8eb740847532d5ead6f870b326d187cd66d25193bc688351b8a30fa03f519,126c71bcf5e78f9d1bbf7d4ccb9677a4cb6e6ff2da31c17b312635731df1cda2,1,SIGNED_RECORDED_COMPLETE_STACK,CANDIDATE_CONSTRUCTED,PASS,institutional_candidate_construction,true,2
1cc8eb740847532d5ead6f870b326d187cd66d25193bc688351b8a30fa03f519,126c71bcf5e78f9d1bbf7d4ccb9677a4cb6e6ff2da31c17b312635731df1cda2,1,SIGNED_RECORDED_COMPLETE_STACK,PAYLOAD_HASH_BOUND,PASS,recorded_payload,true,8
1cc8eb740847532d5ead6f870b326d187cd66d25193bc688351b8a30fa03f519,126c71bcf5e78f9d1bbf7d4ccb9677a4cb6e6ff2da31c17b312635731df1cda2,1,SIGNED_RECORDED_COMPLETE_STACK,RECOMMENDATION_GENERATED,PASS,recommendation,true,1
1cc8eb740847532d5ead6f870b326d187cd66d25193bc688351b8a30fa03f519,126c71bcf5e78f9d1bbf7d4ccb9677a4cb6e6ff2da31c17b312635731df1cda2,1,SIGNED_RECORDED_COMPLETE_STACK,REJECT,FAIL,institutional_base_decision,true,3
1cc8eb740847532d5ead6f870b326d187cd66d25193bc688351b8a30fa03f519,126c71bcf5e78f9d1bbf7d4ccb9677a4cb6e6ff2da31c17b312635731df1cda2,1,SIGNED_RECORDED_COMPLETE_STACK,REJECT,FAIL,terminal_institutional_decision,true,6
1cc8eb740847532d5ead6f870b326d187cd66d25193bc688351b8a30fa03f519,126c71bcf5e78f9d1bbf7d4ccb9677a4cb6e6ff2da31c17b312635731df1cda2,1,SIGNED_RECORDED_COMPLETE_STACK,SKIP,FAIL,portfolio_allocation,true,7
1cc8eb740847532d5ead6f870b326d187cd66d25193bc688351b8a30fa03f519,126c71bcf5e78f9d1bbf7d4ccb9677a4cb6e6ff2da31c17b312635731df1cda2,1,SIGNED_RECORDED_COMPLETE_STACK,UPSTREAM_DECISION_REJECTED,NOT_APPLICABLE,institutional_trade_plan_optimizer,true,5
1ce8ab7ba469cb067b986ff3d858b44970b845f6bd269c108f95e6e2fd6636ab,5768d6ed4a20b1c778940a6f16ca63fcbfac17fb07f0c2278f4c7c55719e9c3d,1,SIGNED_RECORDED_COMPLETE_STACK,BASE_DECISION_REJECTED,NOT_APPLICABLE,institutional_stress,true,4
1ce8ab7ba469cb067b986ff3d858b44970b845f6bd269c108f95e6e2fd6636ab,5768d6ed4a20b1c778940a6f16ca63fcbfac17fb07f0c2278f4c7c55719e9c3d,1,SIGNED_RECORDED_COMPLETE_STACK,CANDIDATE_CONSTRUCTED,PASS,institutional_candidate_construction,true,2
1ce8ab7ba469cb067b986ff3d858b44970b845f6bd269c108f95e6e2fd6636ab,5768d6ed4a20b1c778940a6f16ca63fcbfac17fb07f0c2278f4c7c55719e9c3d,1,SIGNED_RECORDED_COMPLETE_STACK,PAYLOAD_HASH_BOUND,PASS,recorded_payload,true,8
1ce8ab7ba469cb067b986ff3d858b44970b845f6bd269c108f95e6e2fd6636ab,5768d6ed4a20b1c778940a6f16ca63fcbfac17fb07f0c2278f4c7c55719e9c3d,1,SIGNED_RECORDED_COMPLETE_STACK,RECOMMENDATION_GENERATED,PASS,recommendation,true,1
1ce8ab7ba469cb067b986ff3d858b44970b845f6bd269c108f95e6e2fd6636ab,5768d6ed4a20b1c778940a6f16ca63fcbfac17fb07f0c2278f4c7c55719e9c3d,1,SIGNED_RECORDED_COMPLETE_STACK,REJECT,FAIL,institutional_base_decision,true,3
1ce8ab7ba469cb067b986ff3d858b44970b845f6bd269c108f95e6e2fd6636ab,5768d6ed4a20b1c778940a6f16ca63fcbfac17fb07f0c2278f4c7c55719e9c3d,1,SIGNED_RECORDED_COMPLETE_STACK,REJECT,FAIL,terminal_institutional_decision,true,6
1ce8ab7ba469cb067b986ff3d858b44970b845f6bd269c108f95e6e2fd6636ab,5768d6ed4a20b1c778940a6f16ca63fcbfac17fb07f0c2278f4c7c55719e9c3d,1,SIGNED_RECORDED_COMPLETE_STACK,SKIP,FAIL,portfolio_allocation,true,7
1ce8ab7ba469cb067b986ff3d858b44970b845f6bd269c108f95e6e2fd6636ab,5768d6ed4a20b1c778940a6f16ca63fcbfac17fb07f0c2278f4c7c55719e9c3d,1,SIGNED_RECORDED_COMPLETE_STACK,UPSTREAM_DECISION_REJECTED,NOT_APPLICABLE,institutional_trade_plan_optimizer,true,5
1d0e4e5b1578c057138e34b9655d2d7cc0bb1f4b8bbf8c5d06492f5b7f248017,5e553a8e6e4b263b0cb20617167ca748fca6e63867946f8366c8d8e5e503851e,1,SIGNED_RECORDED_COMPLETE_STACK,BASE_DECISION_REJECTED,NOT_APPLICABLE,institutional_stress,true,4
1d0e4e5b1578c057138e34b9655d2d7cc0bb1f4b8bbf8c5d06492f5b7f248017,5e553a8e6e4b263b0cb20617167ca748fca6e63867946f8366c8d8e5e503851e,1,SIGNED_RECORDED_COMPLETE_STACK,CANDIDATE_CONSTRUCTED,PASS,institutional_candidate_construction,true,2
1d0e4e5b1578c057138e34b9655d2d7cc0bb1f4b8bbf8c5d06492f5b7f248017,5e553a8e6e4b263b0cb20617167ca748fca6e63867946f8366c8d8e5e503851e,1,SIGNED_RECORDED_COMPLETE_STACK,PAYLOAD_HASH_BOUND,PASS,recorded_payload,true,8
1d0e4e5b1578c057138e34b9655d2d7cc0bb1f4b8bbf8c5d06492f5b7f248017,5e553a8e6e4b263b0cb20617167ca748fca6e63867946f8366c8d8e5e503851e,1,SIGNED_RECORDED_COMPLETE_STACK,RECOMMENDATION_GENERATED,PASS,recommendation,true,1
1d0e4e5b1578c057138e34b9655d2d7cc0bb1f4b8bbf8c5d06492f5b7f248017,5e553a8e6e4b263b0cb20617167ca748fca6e63867946f8366c8d8e5e503851e,1,SIGNED_RECORDED_COMPLETE_STACK,REJECT,FAIL,institutional_base_decision,true,3
1d0e4e5b1578c057138e34b9655d2d7cc0bb1f4b8bbf8c5d06492f5b7f248017,5e553a8e6e4b263b0cb20617167ca748fca6e63867946f8366c8d8e5e503851e,1,SIGNED_RECORDED_COMPLETE_STACK,REJECT,FAIL,terminal_institutional_decision,true,6
1d0e4e5b1578c057138e34b9655d2d7cc0bb1f4b8bbf8c5d06492f5b7f248017,5e553a8e6e4b263b0cb20617167ca748fca6e63867946f8366c8d8e5e503851e,1,SIGNED_RECORDED_COMPLETE_STACK,SKIP,FAIL,portfolio_allocation,true,7
1d0e4e5b1578c057138e34b9655d2d7cc0bb1f4b8bbf8c5d06492f5b7f248017,5e553a8e6e4b263b0cb20617167ca748fca6e63867946f8366c8d8e5e503851e,1,SIGNED_RECORDED_COMPLETE_STACK,UPSTREAM_DECISION_REJECTED,NOT_APPLICABLE,institutional_trade_plan_optimizer,true,5
1d1376a3b4480b26cab9e34c9c8b72a30446e9037841c0a5a6ac7ff4137781d3,aa48ae31903c5a38d18bbe935ceef55b54bbc3fd1218c525112dffc6edaf83e6,1,SIGNED_RECORDED_COMPLETE_STACK,BASE_DECISION_REJECTED,NOT_APPLICABLE,institutional_stress,true,4
1d1376a3b4480b26cab9e34c9c8b72a30446e9037841c0a5a6ac7ff4137781d3,aa48ae31903c5a38d18bbe935ceef55b54bbc3fd1218c525112dffc6edaf83e6,1,SIGNED_RECORDED_COMPLETE_STACK,CANDIDATE_CONSTRUCTED,PASS,institutional_candidate_construction,true,2
1d1376a3b4480b26cab9e34c9c8b72a30446e9037841c0a5a6ac7ff4137781d3,aa48ae31903c5a38d18bbe935ceef55b54bbc3fd1218c525112dffc6edaf83e6,1,SIGNED_RECORDED_COMPLETE_STACK,PAYLOAD_HASH_BOUND,PASS,recorded_payload,true,8
1d1376a3b4480b26cab9e34c9c8b72a30446e9037841c0a5a6ac7ff4137781d3,aa48ae31903c5a38d18bbe935ceef55b54bbc3fd1218c525112dffc6edaf83e6,1,SIGNED_RECORDED_COMPLETE_STACK,RECOMMENDATION_GENERATED,PASS,recommendation,true,1
1d1376a3b4480b26cab9e34c9c8b72a30446e9037841c0a5a6ac7ff4137781d3,aa48ae31903c5a38d18bbe935ceef55b54bbc3fd1218c525112dffc6edaf83e6,1,SIGNED_RECORDED_COMPLETE_STACK,REJECT,FAIL,institutional_base_decision,true,3
1d1376a3b4480b26cab9e34c9c8b72a30446e9037841c0a5a6ac7ff4137781d3,aa48ae31903c5a38d18bbe935ceef55b54bbc3fd1218c525112dffc6edaf83e6,1,SIGNED_RECORDED_COMPLETE_STACK,REJECT,FAIL,terminal_institutional_decision,true,6
1d1376a3b4480b26cab9e34c9c8b72a30446e9037841c0a5a6ac7ff4137781d3,aa48ae31903c5a38d18bbe935ceef55b54bbc3fd1218c525112dffc6edaf83e6,1,SIGNED_RECORDED_COMPLETE_STACK,SKIP,FAIL,portfolio_allocation,true,7
1d1376a3b4480b26cab9e34c9c8b72a30446e9037841c0a5a6ac7ff4137781d3,aa48ae31903c5a38d18bbe935ceef55b54bbc3fd1218c525112dffc6edaf83e6,1,SIGNED_RECORDED_COMPLETE_STACK,UPSTREAM_DECISION_REJECTED,NOT_APPLICABLE,institutional_trade_plan_optimizer,true,5
1d404223e142b785410c8525ab01cd0a1ef3856526009da6755ebf270ac40042,e5f57755033a4f76e0c5fb1d3b27e955f29c71cce7ba2dcba01777cd94d1b69a,1,SIGNED_RECORDED_COMPLETE_STACK,BASE_DECISION_REJECTED,NOT_APPLICABLE,institutional_stress,true,4
1d404223e142b785410c8525ab01cd0a1ef3856526009da6755ebf270ac40042,e5f57755033a4f76e0c5fb1d3b27e955f29c71cce7ba2dcba01777cd94d1b69a,1,SIGNED_RECORDED_COMPLETE_STACK,CANDIDATE_CONSTRUCTED,PASS,institutional_candidate_construction,true,2
1d404223e142b785410c8525ab01cd0a1ef3856526009da6755ebf270ac40042,e5f57755033a4f76e0c5fb1d3b27e955f29c71cce7ba2dcba01777cd94d1b69a,1,SIGNED_RECORDED_COMPLETE_STACK,PAYLOAD_HASH_BOUND,PASS,recorded_payload,true,8
1d404223e142b785410c8525ab01cd0a1ef3856526009da6755ebf270ac40042,e5f57755033a4f76e0c5fb1d3b27e955f29c71cce7ba2dcba01777cd94d1b69a,1,SIGNED_RECORDED_COMPLETE_STACK,RECOMMENDATION_GENERATED,PASS,recommendation,true,1
1d404223e142b785410c8525ab01cd0a1ef3856526009da6755ebf270ac40042,e5f57755033a4f76e0c5fb1d3b27e955f29c71cce7ba2dcba01777cd94d1b69a,1,SIGNED_RECORDED_COMPLETE_STACK,REJECT,FAIL,institutional_base_decision,true,3
1d404223e142b785410c8525ab01cd0a1ef3856526009da6755ebf270ac40042,e5f57755033a4f76e0c5fb1d3b27e955f29c71cce7ba2dcba01777cd94d1b69a,1,SIGNED_RECORDED_COMPLETE_STACK,REJECT,FAIL,terminal_institutional_decision,true,6
1d404223e142b785410c8525ab01cd0a1ef3856526009da6755ebf270ac40042,e5f57755033a4f76e0c5fb1d3b27e955f29c71cce7ba2dcba01777cd94d1b69a,1,SIGNED_RECORDED_COMPLETE_STACK,SKIP,FAIL,portfolio_allocation,true,7
1d404223e142b785410c8525ab01cd0a1ef3856526009da6755ebf270ac40042,e5f57755033a4f76e0c5fb1d3b27e955f29c71cce7ba2dcba01777cd94d1b69a,1,SIGNED_RECORDED_COMPLETE_STACK,UPSTREAM_DECISION_REJECTED,NOT_APPLICABLE,institutional_trade_plan_optimizer,true,5
1d623686b96d2d8eb99a30c2d8eb1d30449868d9d5dc8cbfb6680aa77845a270,e32c3c29a884375b00f7dcefda849956eff493ea19473b3d688713a264e5f106,1,SIGNED_RECORDED_COMPLETE_STACK,BASE_DECISION_REJECTED,NOT_APPLICABLE,institutional_stress,true,4
1d623686b96d2d8eb99a30c2d8eb1d30449868d9d5dc8cbfb6680aa77845a270,e32c3c29a884375b00f7dcefda849956eff493ea19473b3d688713a264e5f106,1,SIGNED_RECORDED_COMPLETE_STACK,CANDIDATE_CONSTRUCTED,PASS,institutional_candidate_construction,true,2
1d623686b96d2d8eb99a30c2d8eb1d30449868d9d5dc8cbfb6680aa77845a270,e32c3c29a884375b00f7dcefda849956eff493ea19473b3d688713a264e5f106,1,SIGNED_RECORDED_COMPLETE_STACK,PAYLOAD_HASH_BOUND,PASS,recorded_payload,true,8
1d623686b96d2d8eb99a30c2d8eb1d30449868d9d5dc8cbfb6680aa77845a270,e32c3c29a884375b00f7dcefda849956eff493ea19473b3d688713a264e5f106,1,SIGNED_RECORDED_COMPLETE_STACK,RECOMMENDATION_GENERATED,PASS,recommendation,true,1
1d623686b96d2d8eb99a30c2d8eb1d30449868d9d5dc8cbfb6680aa77845a270,e32c3c29a884375b00f7dcefda849956eff493ea19473b3d688713a264e5f106,1,SIGNED_RECORDED_COMPLETE_STACK,REJECT,FAIL,institutional_base_decision,true,3
1d623686b96d2d8eb99a30c2d8eb1d30449868d9d5dc8cbfb6680aa77845a270,e32c3c29a884375b00f7dcefda849956eff493ea19473b3d688713a264e5f106,1,SIGNED_RECORDED_COMPLETE_STACK,REJECT,FAIL,terminal_institutional_decision,true,6
1d623686b96d2d8eb99a30c2d8eb1d30449868d9d5dc8cbfb6680aa77845a270,e32c3c29a884375b00f7dcefda849956eff493ea19473b3d688713a264e5f106,1,SIGNED_RECORDED_COMPLETE_STACK,SKIP,FAIL,portfolio_allocation,true,7
1d623686b96d2d8eb99a30c2d8eb1d30449868d9d5dc8cbfb6680aa77845a270,e32c3c29a884375b00f7dcefda849956eff493ea19473b3d688713a264e5f106,1,SIGNED_RECORDED_COMPLETE_STACK,UPSTREAM_DECISION_REJECTED,NOT_APPLICABLE,institutional_trade_plan_optimizer,true,5
1d6ee941db28c5ca7eedfd89047240e333ec7d11356a5c3dbaf573bf1f61077a,34dd84c9a2424d4594cc35ad0e387ce31264057e32fc169efc17acddd02964ad,1,SIGNED_RECORDED_COMPLETE_STACK,BASE_DECISION_REJECTED,NOT_APPLICABLE,institutional_stress,true,4
1d6ee941db28c5ca7eedfd89047240e333ec7d11356a5c3dbaf573bf1f61077a,34dd84c9a2424d4594cc35ad0e387ce31264057e32fc169efc17acddd02964ad,1,SIGNED_RECORDED_COMPLETE_STACK,CANDIDATE_CONSTRUCTED,PASS,institutional_candidate_construction,true,2
1d6ee941db28c5ca7eedfd89047240e333ec7d11356a5c3dbaf573bf1f61077a,34dd84c9a2424d4594cc35ad0e387ce31264057e32fc169efc17acddd02964ad,1,SIGNED_RECORDED_COMPLETE_STACK,PAYLOAD_HASH_BOUND,PASS,recorded_payload,true,8
1d6ee941db28c5ca7eedfd89047240e333ec7d11356a5c3dbaf573bf1f61077a,34dd84c9a2424d4594cc35ad0e387ce31264057e32fc169efc17acddd02964ad,1,SIGNED_RECORDED_COMPLETE_STACK,RECOMMENDATION_GENERATED,PASS,recommendation,true,1
1d6ee941db28c5ca7eedfd89047240e333ec7d11356a5c3dbaf573bf1f61077a,34dd84c9a2424d4594cc35ad0e387ce31264057e32fc169efc17acddd02964ad,1,SIGNED_RECORDED_COMPLETE_STACK,REJECT,FAIL,institutional_base_decision,true,3
1d6ee941db28c5ca7eedfd89047240e333ec7d11356a5c3dbaf573bf1f61077a,34dd84c9a2424d4594cc35ad0e387ce31264057e32fc169efc17acddd02964ad,1,SIGNED_RECORDED_COMPLETE_STACK,REJECT,FAIL,terminal_institutional_decision,true,6
1d6ee941db28c5ca7eedfd89047240e333ec7d11356a5c3dbaf573bf1f61077a,34dd84c9a2424d4594cc35ad0e387ce31264057e32fc169efc17acddd02964ad,1,SIGNED_RECORDED_COMPLETE_STACK,SKIP,FAIL,portfolio_allocation,true,7
1d6ee941db28c5ca7eedfd89047240e333ec7d11356a5c3dbaf573bf1f61077a,34dd84c9a2424d4594cc35ad0e387ce31264057e32fc169efc17acddd02964ad,1,SIGNED_RECORDED_COMPLETE_STACK,UPSTREAM_DECISION_REJECTED,NOT_APPLICABLE,institutional_trade_plan_optimizer,true,5
1d7eb4f0b9149514945223d08e6fea694a953d1e135f2510c38a794d95f70897,2056583a3a977ae33c82bea7b8729eae2211d5e31ad32b89d10ef6ca4dec2ebe,1,SIGNED_RECORDED_COMPLETE_STACK,BASE_DECISION_REJECTED,NOT_APPLICABLE,institutional_stress,true,4
1d7eb4f0b9149514945223d08e6fea694a953d1e135f2510c38a794d95f70897,2056583a3a977ae33c82bea7b8729eae2211d5e31ad32b89d10ef6ca4dec2ebe,1,SIGNED_RECORDED_COMPLETE_STACK,CANDIDATE_CONSTRUCTED,PASS,institutional_candidate_construction,true,2
1d7eb4f0b9149514945223d08e6fea694a953d1e135f2510c38a794d95f70897,2056583a3a977ae33c82bea7b8729eae2211d5e31ad32b89d10ef6ca4dec2ebe,1,SIGNED_RECORDED_COMPLETE_STACK,PAYLOAD_HASH_BOUND,PASS,recorded_payload,true,8
1d7eb4f0b9149514945223d08e6fea694a953d1e135f2510c38a794d95f70897,2056583a3a977ae33c82bea7b8729eae2211d5e31ad32b89d10ef6ca4dec2ebe,1,SIGNED_RECORDED_COMPLETE_STACK,RECOMMENDATION_GENERATED,PASS,recommendation,true,1
1d7eb4f0b9149514945223d08e6fea694a953d1e135f2510c38a794d95f70897,2056583a3a977ae33c82bea7b8729eae2211d5e31ad32b89d10ef6ca4dec2ebe,1,SIGNED_RECORDED_COMPLETE_STACK,REJECT,FAIL,institutional_base_decision,true,3
1d7eb4f0b9149514945223d08e6fea694a953d1e135f2510c38a794d95f70897,2056583a3a977ae33c82bea7b8729eae2211d5e31ad32b89d10ef6ca4dec2ebe,1,SIGNED_RECORDED_COMPLETE_STACK,REJECT,FAIL,terminal_institutional_decision,true,6
1d7eb4f0b9149514945223d08e6fea694a953d1e135f2510c38a794d95f70897,2056583a3a977ae33c82bea7b8729eae2211d5e31ad32b89d10ef6ca4dec2ebe,1,SIGNED_RECORDED_COMPLETE_STACK,SKIP,FAIL,portfolio_allocation,true,7
